reviewID,employerID,userID,gender,birthYear,highestEducation,metroID,metroName,stateID,stateName,countryID,jobTitleID,JobTitle,GOC,GOCconfidence,MGOC,MGOCconfidence,reviewDateTime,isCurrentJobFlag,jobEndingYear,OverallRating,CareerOpps,CompensationBenefits,SeniorLeadership,Worklife,CultureValues,RecommendFriend,BusinessOutlook,CEO,employerName,stockTicker,employerTypeCode,numberEmployees,annualRevenue,industry,sector,pros,cons,feedback
6380988,11891,31777369,,,,700,Portland,3163,OR,1,45836,Csr1,,0.0,,0.0,2015-04-19 09:27:13.857,0,2013.0,1.0,1.0,2.0,1.0,1.0,1.0,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"- Unlimited overtime
- Snacks in the break room
- Fast moving
- Meeting a lot of new people
- $14/hr for no education required
- Benefits","- Incredibly high turnover of employees. Rather than investing in training, they just hired large swathes of people and then fired the ones that they didn't like.
- A lot of burn out. People getting overworked was very common. On my first week there a girl burst into tears, ran out of the building, and didn't come back.
- Completely unrealistic expectations on calls. For example:  97% of callers have to rate you positively at the end of the call; the call needs to be under 3.5 minutes; you cannot transfer more than X amount to a supervisor; you have to keep the replacement CDs you send under X amount
- Everything, from the time you spent in the restroom, to the time you spent on a certain type of call, is broken down to the second and charted 
- Honestly the most hostile environment I have ever been in. I went in every day thinking I would be fired. After 1 year and 1 month of working there (generally 50+ hours a week), I got fired for burnout.","Relax a little bit. This was a toxic environment. I went through 6 supervisors during the time I was there, including a month and a half of no supervisor at all. And I was only there 13 months!"
6437296,11891,2334970,MALE,1980.0,MASTERS,761,San Jose,2280,CA,1,0,,,,,,2015-04-25 11:02:43.997,1,,4.0,4.0,4.0,5.0,4.0,5.0,,,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,You are treated as an adult. Minimal micro management. You are expected to take the lead for your projects. Your have ample space to try out your things and PMs are willing to listen and try out your ideas via an AB test.,I'd love to have an on-campus gym. They do have one shared by Aventino (the apartment community next to it). Ping pong tables and Sauna bath needed :),You are doing a great job! Thanks for inventing such an unique culture and exercising it for more than a decade.
6595853,11891,32381676,,,,700,Portland,3163,OR,1,45837,CSR2,,0.0,,0.0,2015-05-14 00:56:36.09,0,2015.0,2.0,1.0,1.0,1.0,1.0,1.0,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Locker room to shower in after riding bike to work. Not having to engage Sr Management who always hid on the Bridge.,"No way for raises or growth professionally. Saw 18 Supervisors escorted out of building one by one by management, who were the first round of cuts after over staffing. High turnover. You cannot expect problems to be solved in 4:20 and basing a metric if the customers happy with a Y or N answer and only allowing 5/100 to be no was ridiculous.",
6613395,11891,6436904,MALE,1984.0,BACHELORS,0,,0,,1,0,,,,,,2015-05-15 16:48:15.85,0,2011.0,3.0,4.0,4.0,4.0,2.0,4.0,YES,Better,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Recruiting came first. Managers were trained to hire their teams.,work life balance not as it seems.,
6627332,11891,32124064,FEMALE,1978.0,BACHELORS,700,Portland,3163,OR,1,145843,Customer Service/Tech Support,computer support specialist,0.8458019495010376,computer sales,0.8458019495010376,2015-05-17 19:16:34.917,1,,4.0,2.0,3.0,1.0,2.0,3.0,,,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Great co-workers and supervisors. Free coffee, tea, oatmeal, cup of noodles, and the occasional pancake breakfast. Free Netflix was a nice bonus. 
Able to surf non work websites such as imgur, facebook, and linkin while at work. Communicated with coworkers on facebook almost as often as I did thru work chat. 
Pretty chill environment considering it was a call center. Metrics were very reasonable and not that big of a challenge to reach.
Days off weren't hard to get if they were scheduled way in advance (at least 6 weeks).","No pay raise the entire time I was there, everyone was paid the same rate and nobody got a pay raise unless they changed jobs. In fact our pay in benefits (used to have 10k allowance per year and anything not used was put into our paycheck) was taken away - at the same time the CEO got a $1 million bonus, hmm....
Felt like a dead end job. No opportunity to advance beyond the call center.
Often had to be the bearer of bad news to customers (price change, delivery changes) and found out from customers before company told us.","Don't treat employees like they can't tell what you're really doing. We knew $1 million bonus money came out of our benefits fund. Trying to ""positively position"" a statement when we do that all day to customers feels demeaning. Just give it to us straight. 
Also, tell us what's happening BEFORE a customer tells us. Just makes the company look bad when they know before we do."
5453748,11891,22131631,,,,761,San Jose,2280,CA,1,4279,Software Engineer,software engineer,1.0,software engineer,1.0,2014-11-29 07:10:21.487,0,2011.0,4.0,3.0,5.0,5.0,4.0,3.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Very friendly environment, good buzz",No cons really.  Its a pretty hectic pace at times,
5521826,11891,28967394,MALE,1970.0,MBA,761,San Jose,2280,CA,1,23531,Senior Engineering Manager,engineering manager,1.0,engineer,1.0,2014-12-11 09:14:30.887,1,,4.0,4.0,4.0,4.0,4.0,4.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Netflix is singularly focused.  They want to provide great family content for their subscribers to enjoy.  By doing that, people feel they are getting the most from their monthly subscription.  They have a robust service that is well architected, and they have discipline that has been honed for over a decade to become the best at what they do.  As so many leadership books say, you can tell way more about someone by what they say NO to, and how well they can say NO.  Netflix doesn't do ads, pay-per-view, purchasable content, or porn.  Just thoughtful, edgy, and family programming so you can enjoy your subscription.  They're bigger than people perceive, around 3,000 at time of this writing, but still have that startup feel of ""just get stuff done.""  They get rid of all unnecessary process, so even in management, I can spend most of my time focusing on adding value to our customers instead of administrivia.","Netflix prides themselves on hiring super senior people that are like a pro team.  Everyone is treated like a professional.  You won't find any interns at Netflix.  You'll only be working with people that have been in the industry and are smart at what they're doing--but that doesn't mean they're smart at everything.  So some coordination and challenging of each other is necessary for success.  If you're more introverted and don't speak up much, and not much of a self-starter, this isn't a good company for you.","The singular focus is fantastic, but a little bit of effort toward leadership development would help the company through the next growth spurt it needs and assure we can grow our next level of executive leaders from within."
5522803,11891,28588823,MALE,1958.0,MASTERS,0,,0,,1,0,,,,,,2014-12-11 11:45:14.51,0,2014.0,1.0,1.0,3.0,1.0,1.0,,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Compensation was good. That's about it.,Management is horrible. Bumbling idiots. They only know two ways to address a problem. Write an algorithm or fire people. It's a culture of firing.,
5599758,11891,29220861,MALE,,,761,San Jose,2280,CA,1,17959,Senior Software Engineer,software engineer,1.0,software engineer,1.0,2014-12-28 20:19:44.44,0,2014.0,5.0,5.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Lots of freedom and autonomy. No nonsense around things like expenses, vacation, etc. Just be professional and make sure you're helping you're team be effective and pretty much everything will be okay.","Since you get near total autonomy, figuring out just _what_ to do can be challenging. You have to consider options carefully. It's also easy to get a bit of imposter syndrome since you're working with some of the very top names in the industry.","Keep it up!

Only thing I would maybe change is to add a bit more emphasis on the importance of building personal brand and a bit more transparency about how compensation review works."
5650657,11891,13036366,MALE,1975.0,BACHELORS,0,,0,,1,0,,,,,,2015-01-07 13:57:22.613,1,,5.0,5.0,5.0,5.0,5.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Very Stable, great enviroment, excellent remuneration. I have been with the company for over 7 years now and have grown a lot in the company - Both Mentally and Financially ( My salary has more than doubled over my stay).

Culture is a big thing here and if you do not fit then you do not stay.","There is a culture of freedom and responsibility and if you are coming from an organization which is very bureaucratic you might have a culture shock here. The immediate response people get are, ""There is no work-life balance"", ""There are no controls here""..

When in reality at Netflix expectations are for you to be independent and productive.",Continue the good work
5696277,11891,22776458,FEMALE,,,761,San Jose,2280,CA,1,55403,Purchasing,,0.0,,0.0,2015-01-14 11:20:02.753,1,,2.0,3.0,4.0,1.0,1.0,1.0,NO,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"Great Product, Driven culture, Cross Team Collaboration.","There are  a couple of cons that seem to be proving to become obstacles for productivity.  My Director loves to bully and has fired the valuable individuals on our team.  She is afraid of anyone that is smarter than her that also contributes and gets recognized for their contribution.  Instead of building a great team, sadly this Director manages two unrelated teams with no knowledge on how to manage either. She thrives on driving fear.  Sad as most of the people here are genuinely great people.",Don't sacrifice two great teams for a poor director.
5783341,11891,29862455,MALE,1981.0,BACHELORS,0,,0,,1,0,,,,,,2015-01-26 19:33:55.293,1,,4.0,4.0,3.0,4.0,5.0,3.0,YES,Same,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Every day is different and you can leave it at the door on the way out. Free food.,DVD side will be closing in a few years.,
5875855,11891,28447998,,,,700,Portland,3163,OR,1,45836,Csr1,,0.0,,0.0,2015-02-08 14:23:53.927,0,2011.0,2.0,2.0,4.0,2.0,1.0,2.0,NO,Worse,Disapprove,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,Great facility. Relaxed atmosphere once you get there,Will fire you for being late no matter what the reason,
5894008,11891,23177389,,,,0,,0,,1,0,,,,,,2015-02-10 21:50:36.847,1,,3.0,3.0,3.0,4.0,4.0,5.0,YES,Better,Approve,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"The can do, us against the world spirit.","Hours, lack of bonus, lack of holidays, presure",
5894405,11891,1453604,,,,0,,0,,1,0,,,,,,2015-02-10 23:37:15.58,1,,5.0,5.0,5.0,5.0,4.0,5.0,YES,Better,,Netflix,NFLX,COMPANY_PUBLIC,4700,8830669000,Internet,Information Technology,"- High salary focused on cash compensation
- freedom and responsibility, no micromanagement actually
-","- Technically, a single engineer should cover wide range of areas including coding, testing, packaging, deployment, monitoring, etc. This can be a great challenge but sometimes this will create fatigue.
- Sometimes, it happened that somebody was fired but hard to understand why he/she was let go.",
